label,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21
B,0.441296,0.731138,0.000000,0.450771,0.728554,-0.051108,0.446112,0.684068,-0.071539,0.424323,0.622424,-0.083455,0.409499,0.565010,-0.093124,0.469235,0.599769,-0.050368,0.460219,0.523134,-0.073678,0.453291,0.470133,-0.090349,0.448841,0.424629,-0.102273,0.449865,0.577335,-0.036879,0.443125,0.494908,-0.058116,0.439387,0.438060,-0.073743,0.440769,0.390276,-0.084641,0.430268,0.570987,-0.027950,0.424159,0.495458,-0.048707,0.423669,0.446687,-0.062472,0.427009,0.405247,-0.070994,0.411803,0.576505,-0.023290,0.406715,0.521657,-0.042280,0.405903,0.486284,-0.053247,0.407642,0.454287,-0.060170
B,0.443798,0.732632,0.000000,0.447713,0.734434,-0.053785,0.440216,0.687643,-0.073775,0.421011,0.623034,-0.084368,0.404334,0.567339,-0.092678,0.465168,0.603796,-0.053525,0.457623,0.527539,-0.076546,0.451681,0.475501,-0.093129,0.448146,0.429745,-0.105060,0.448577,0.578219,-0.037788,0.442492,0.496285,-0.058077,0.439579,0.441083,-0.073128,0.441689,0.393216,-0.083895,0.431012,0.570091,-0.026662,0.425606,0.495958,-0.046478,0.425531,0.448028,-0.060222,0.429136,0.406737,-0.068928,0.414636,0.574392,-0.019994,0.410718,0.519291,-0.037281,0.410308,0.483894,-0.047813,0.411605,0.451447,-0.054843
B,0.440739,0.733835,0.000000,0.443206,0.736303,-0.054455,0.435272,0.689229,-0.074791,0.416635,0.625990,-0.085750,0.400768,0.570897,-0.094526,0.459904,0.604503,-0.053681,0.452378,0.529987,-0.077119,0.446636,0.479049,-0.094236,0.443187,0.433878,-0.106542,0.444317,0.580068,-0.037719,0.438234,0.500028,-0.058694,0.434841,0.445571,-0.074652,0.435875,0.397571,-0.086078,0.427946,0.571863,-0.026506,0.422573,0.498264,-0.047042,0.421443,0.449765,-0.061727,0.423772,0.407729,-0.071046,0.412439,0.575384,-0.019769,0.409133,0.518796,-0.037271,0.408612,0.481832,-0.048426,0.409469,0.448130,-0.056057
B,0.445524,0.734599,0.000000,0.448047,0.737625,-0.054595,0.439441,0.692054,-0.075179,0.420777,0.628937,-0.086165,0.405477,0.574243,-0.094799,0.465201,0.607674,-0.054974,0.455772,0.532690,-0.078096,0.449314,0.481653,-0.094500,0.445624,0.436806,-0.106296,0.449553,0.582412,-0.038890,0.442078,0.502144,-0.059739,0.438249,0.447851,-0.074990,0.439242,0.400922,-0.085872,0.432907,0.573917,-0.027455,0.426039,0.500972,-0.047863,0.424658,0.452878,-0.062116,0.427207,0.411714,-0.071185,0.417004,0.577727,-0.020475,0.411646,0.522424,-0.038273,0.410310,0.486441,-0.049472,0.410981,0.453915,-0.057045
B,0.460037,0.725000,0.000000,0.464155,0.726415,-0.051579,0.455760,0.683173,-0.071512,0.435651,0.621933,-0.082942,0.419059,0.568003,-0.092359,0.480784,0.596746,-0.049022,0.473269,0.523666,-0.071420,0.466704,0.473673,-0.088365,0.461570,0.429725,-0.100618,0.462987,0.574822,-0.034682,0.457687,0.494500,-0.055077,0.454645,0.439238,-0.071301,0.456023,0.391134,-0.082838,0.444524,0.568428,-0.024894,0.440120,0.493866,-0.044530,0.439058,0.444207,-0.058819,0.441543,0.402340,-0.067937,0.426246,0.573875,-0.019398,0.421502,0.517480,-0.036565,0.420442,0.480507,-0.047021,0.422027,0.447957,-0.053904
B,0.459409,0.728982,0.000000,0.460511,0.731293,-0.053708,0.451172,0.687538,-0.074267,0.433531,0.626845,-0.085635,0.417536,0.573825,-0.094985,0.475182,0.601156,-0.052700,0.467524,0.527715,-0.075296,0.461276,0.477694,-0.092160,0.456927,0.433700,-0.104316,0.459474,0.578440,-0.036647,0.453172,0.498821,-0.057646,0.449743,0.444164,-0.074165,0.451132,0.396490,-0.085925,0.443099,0.572078,-0.025038,0.437422,0.498769,-0.045440,0.436699,0.449790,-0.060468,0.440113,0.408445,-0.070011,0.426901,0.577751,-0.017729,0.421003,0.522593,-0.035434,0.419494,0.486827,-0.046663,0.420642,0.455168,-0.054194
B,0.465133,0.747402,0.000000,0.468697,0.751018,-0.052724,0.459049,0.706718,-0.072547,0.438435,0.646976,-0.083147,0.420337,0.595020,-0.091537,0.479942,0.618795,-0.051542,0.471528,0.546616,-0.073224,0.465450,0.498012,-0.089187,0.461743,0.455469,-0.100623,0.463409,0.595701,-0.035554,0.455837,0.517883,-0.055263,0.451989,0.464883,-0.070616,0.453144,0.419017,-0.081527,0.446812,0.589702,-0.023949,0.439802,0.517843,-0.042798,0.438302,0.469844,-0.056861,0.441152,0.429517,-0.065902,0.430907,0.596388,-0.016623,0.423721,0.542950,-0.032929,0.421370,0.508281,-0.043372,0.421517,0.477941,-0.050401
B,0.479307,0.732456,0.000000,0.471117,0.735641,-0.056109,0.458882,0.690377,-0.078173,0.441720,0.632753,-0.089969,0.422809,0.582741,-0.099936,0.480489,0.609814,-0.060780,0.468933,0.540092,-0.086254,0.462230,0.490494,-0.104522,0.458496,0.447065,-0.116898,0.466638,0.590036,-0.043162,0.457049,0.514905,-0.065972,0.452231,0.460620,-0.082639,0.451638,0.413637,-0.094256,0.452394,0.583935,-0.029876,0.443514,0.514195,-0.051443,0.440647,0.465732,-0.066638,0.442100,0.423831,-0.076164,0.438943,0.587790,-0.020942,0.432090,0.534443,-0.038968,0.429735,0.497247,-0.050597,0.429836,0.464030,-0.058550
B,0.475284,0.699553,0.000000,0.466143,0.706707,-0.052034,0.454752,0.668599,-0.072837,0.437978,0.613774,-0.084389,0.416176,0.566566,-0.094101,0.473546,0.591674,-0.056053,0.462603,0.529646,-0.080349,0.455000,0.484075,-0.097555,0.449278,0.443213,-0.109041,0.461231,0.570379,-0.039768,0.452390,0.504039,-0.061188,0.446992,0.454681,-0.075757,0.445117,0.411751,-0.085958,0.449247,0.562838,-0.027627,0.440488,0.501268,-0.048021,0.437297,0.457606,-0.060614,0.437459,0.419250,-0.068272,0.437980,0.563504,-0.019617,0.432645,0.513790,-0.035885,0.430976,0.478344,-0.045589,0.431315,0.446617,-0.052185
B,0.466337,0.680427,0.000000,0.451879,0.680358,-0.049357,0.438867,0.639781,-0.068076,0.423407,0.589636,-0.077759,0.406888,0.543852,-0.085586,0.456804,0.566492,-0.049356,0.444595,0.506647,-0.070964,0.437163,0.461621,-0.087342,0.431603,0.421265,-0.098233,0.449825,0.551731,-0.032992,0.440186,0.489397,-0.052461,0.434516,0.440189,-0.066408,0.432086,0.396889,-0.075839,0.442499,0.546727,-0.020731,0.433383,0.487955,-0.039521,0.429510,0.444815,-0.050949,0.428449,0.405664,-0.057437,0.434884,0.547532,-0.012492,0.429534,0.498021,-0.028069,0.427769,0.461792,-0.036956,0.427500,0.428847,-0.042493
B,0.475071,0.679654,0.000000,0.452549,0.675510,-0.053756,0.436889,0.631892,-0.073188,0.422250,0.583458,-0.081655,0.405518,0.538741,-0.088422,0.455826,0.566539,-0.055434,0.442547,0.502004,-0.074327,0.435719,0.456383,-0.088670,0.431379,0.415769,-0.097838,0.453245,0.554394,-0.033292,0.441988,0.488691,-0.050552,0.435163,0.438365,-0.064078,0.432098,0.394679,-0.073614,0.449567,0.551327,-0.014799,0.438901,0.492584,-0.031223,0.433791,0.448630,-0.044870,0.432133,0.409286,-0.053402,0.443966,0.552686,-0.000236,0.436332,0.504173,-0.013379,0.432914,0.469098,-0.023775,0.431174,0.437060,-0.031193
B,0.471241,0.694901,0.000000,0.449355,0.694868,-0.050569,0.434760,0.652242,-0.069631,0.420643,0.603740,-0.078664,0.404548,0.560693,-0.086071,0.454044,0.589013,-0.055447,0.442276,0.527510,-0.077320,0.435623,0.481431,-0.093121,0.431179,0.440684,-0.103119,0.451301,0.573780,-0.036489,0.440390,0.510467,-0.056594,0.434296,0.459898,-0.070417,0.431717,0.415614,-0.079735,0.447439,0.567232,-0.021059,0.436588,0.509889,-0.039863,0.431991,0.466220,-0.052376,0.430651,0.426801,-0.059710,0.441630,0.566062,-0.009399,0.433878,0.518624,-0.024530,0.430921,0.483709,-0.034326,0.429751,0.451816,-0.040810
B,0.462692,0.703870,0.000000,0.456007,0.706105,-0.048924,0.444681,0.665249,-0.067378,0.426101,0.615150,-0.076615,0.409692,0.571640,-0.084213,0.460611,0.598547,-0.052065,0.447523,0.536330,-0.073345,0.440588,0.491873,-0.088434,0.435927,0.453313,-0.098451,0.449472,0.582782,-0.035928,0.440389,0.517468,-0.055298,0.436065,0.469484,-0.069189,0.435279,0.427806,-0.078618,0.438441,0.577786,-0.023495,0.429736,0.517627,-0.042356,0.427190,0.475177,-0.054657,0.428063,0.437336,-0.061846,0.427706,0.579485,-0.014775,0.422559,0.530136,-0.030493,0.421499,0.494569,-0.039939,0.422539,0.462294,-0.046019
B,0.444359,0.727708,0.000000,0.458765,0.717309,-0.037375,0.460795,0.680803,-0.052957,0.441429,0.637073,-0.062888,0.422737,0.598769,-0.071312,0.462937,0.604492,-0.032679,0.456033,0.543842,-0.050957,0.452198,0.502459,-0.065026,0.450305,0.466845,-0.074485,0.445424,0.593938,-0.023277,0.439777,0.527082,-0.040479,0.438485,0.480135,-0.053401,0.440724,0.440596,-0.061470,0.430074,0.593702,-0.017554,0.424628,0.531345,-0.033563,0.424908,0.489710,-0.042928,0.428893,0.453902,-0.047797,0.414836,0.601761,-0.015232,0.410815,0.555558,-0.028706,0.410851,0.524838,-0.035173,0.413542,0.497013,-0.038425
B,0.412301,0.769558,0.000000,0.436129,0.748881,-0.034271,0.446481,0.706431,-0.048402,0.425528,0.653113,-0.058018,0.403377,0.609955,-0.066123,0.444349,0.624493,-0.024272,0.442703,0.559139,-0.040971,0.439015,0.516955,-0.055095,0.436205,0.477168,-0.065701,0.421375,0.610295,-0.018301,0.421212,0.537074,-0.032520,0.420974,0.488945,-0.045721,0.423170,0.443822,-0.055753,0.400185,0.611858,-0.016437,0.399432,0.543990,-0.031202,0.401079,0.499784,-0.042328,0.403954,0.460504,-0.049722,0.378052,0.624570,-0.017831,0.376318,0.572394,-0.031194,0.378781,0.539264,-0.038427,0.382709,0.508229,-0.043177
B,0.405564,0.794331,0.000000,0.438663,0.764708,-0.033724,0.454981,0.711673,-0.046245,0.438052,0.654446,-0.054821,0.416832,0.607241,-0.062376,0.450377,0.624044,-0.021110,0.455456,0.553384,-0.037394,0.455027,0.507970,-0.052764,0.454456,0.463760,-0.064773,0.421753,0.610631,-0.016280,0.427730,0.531404,-0.029776,0.429771,0.480084,-0.044942,0.433950,0.430011,-0.057012,0.394819,0.614907,-0.015696,0.399948,0.541813,-0.029865,0.405233,0.494786,-0.043220,0.411164,0.452070,-0.052812,0.366932,0.632443,-0.018441,0.369126,0.574454,-0.031511,0.375070,0.538218,-0.039560,0.382877,0.503064,-0.045415
B,0.395461,0.810456,0.000000,0.430590,0.777253,-0.031088,0.450982,0.724041,-0.043795,0.437251,0.669585,-0.053297,0.417538,0.622277,-0.062409,0.443486,0.631553,-0.022752,0.447952,0.559584,-0.040169,0.446584,0.513586,-0.055871,0.445390,0.468906,-0.067974,0.413190,0.621589,-0.020323,0.418403,0.540760,-0.035079,0.419678,0.488809,-0.050994,0.422952,0.437706,-0.063706,0.384904,0.629173,-0.021724,0.388695,0.554905,-0.036785,0.393685,0.506634,-0.050650,0.399762,0.461851,-0.060914,0.355798,0.649875,-0.026160,0.356373,0.591793,-0.040294,0.362010,0.553852,-0.048911,0.370093,0.515797,-0.055337
B,0.390337,0.814617,0.000000,0.429899,0.777523,-0.033222,0.452270,0.721614,-0.047474,0.445037,0.662748,-0.058397,0.431674,0.609135,-0.068757,0.442474,0.627274,-0.023403,0.448526,0.551633,-0.043103,0.448161,0.503084,-0.060341,0.447388,0.457567,-0.073034,0.411177,0.619850,-0.020782,0.418673,0.535147,-0.037864,0.420867,0.480241,-0.054935,0.424401,0.429556,-0.067624,0.381083,0.630388,-0.022410,0.387706,0.552120,-0.039912,0.393693,0.500944,-0.054270,0.400592,0.454651,-0.064033,0.349578,0.654940,-0.027221,0.353180,0.594159,-0.043787,0.359287,0.554170,-0.052901,0.367464,0.514939,-0.058844
B,0.400965,0.827590,0.000000,0.445730,0.785949,-0.023183,0.472202,0.723472,-0.032381,0.467944,0.667918,-0.040174,0.455826,0.623496,-0.048215,0.451733,0.632377,-0.015682,0.461199,0.556386,-0.033584,0.463172,0.508091,-0.049218,0.463469,0.463168,-0.060756,0.422303,0.629245,-0.017647,0.432255,0.543511,-0.033469,0.436248,0.486786,-0.049049,0.439457,0.435855,-0.060486,0.394090,0.643868,-0.023094,0.401858,0.562092,-0.039799,0.408032,0.509295,-0.053298,0.413658,0.461600,-0.062344,0.364641,0.672870,-0.030817,0.369290,0.611230,-0.047385,0.375689,0.570059,-0.056063,0.382333,0.529738,-0.061512
B,0.427258,0.810321,0.000000,0.472344,0.769466,-0.021061,0.497716,0.702059,-0.030306,0.493255,0.646182,-0.038138,0.484596,0.599702,-0.045910,0.478449,0.603125,-0.017868,0.483144,0.524900,-0.035513,0.484141,0.477942,-0.049842,0.483662,0.434824,-0.060205,0.450735,0.605952,-0.020935,0.458143,0.520096,-0.036441,0.460573,0.464909,-0.049663,0.461158,0.416547,-0.059106,0.424611,0.625865,-0.027179,0.431598,0.543119,-0.043815,0.436254,0.491650,-0.054841,0.439390,0.445429,-0.061964,0.397661,0.659665,-0.035457,0.404410,0.599145,-0.052549,0.410421,0.558350,-0.060175,0.414883,0.518797,-0.064504
B,0.431351,0.815673,0.000000,0.474931,0.768653,-0.018991,0.496674,0.696507,-0.027451,0.495243,0.639363,-0.035109,0.488467,0.586941,-0.042807,0.472695,0.603709,-0.015413,0.475095,0.525850,-0.033685,0.475543,0.479052,-0.048409,0.474819,0.435489,-0.059021,0.446955,0.608525,-0.019639,0.451370,0.521591,-0.035905,0.452783,0.466136,-0.049265,0.452804,0.417025,-0.058809,0.422321,0.630418,-0.027084,0.426280,0.545254,-0.044713,0.429341,0.493020,-0.055414,0.431136,0.445721,-0.062209,0.397396,0.666490,-0.036377,0.402199,0.604405,-0.054557,0.406663,0.561694,-0.062445,0.409459,0.520192,-0.066881
B,0.428212,0.818735,0.000000,0.472277,0.767776,-0.016520,0.491880,0.691471,-0.023633,0.491567,0.632795,-0.030507,0.485261,0.580225,-0.037427,0.467051,0.602851,-0.012654,0.469992,0.524083,-0.030321,0.470073,0.475801,-0.044762,0.468577,0.431513,-0.055257,0.442434,0.606959,-0.017715,0.446795,0.519002,-0.033351,0.447881,0.462870,-0.046184,0.446958,0.414042,-0.055387,0.418977,0.628230,-0.025844,0.422705,0.540994,-0.042391,0.425091,0.488551,-0.052153,0.425598,0.441591,-0.058504,0.395756,0.663908,-0.035723,0.400249,0.601410,-0.052779,0.404805,0.558101,-0.060088,0.407773,0.516264,-0.064236
B,0.429544,0.808525,0.000000,0.473323,0.755571,-0.015275,0.492298,0.679971,-0.022423,0.492052,0.621868,-0.029583,0.485177,0.569781,-0.036967,0.465508,0.595107,-0.012899,0.467822,0.515894,-0.031040,0.467363,0.467192,-0.045469,0.465511,0.422978,-0.055892,0.442113,0.599713,-0.018585,0.445527,0.511441,-0.034963,0.445927,0.454948,-0.048084,0.444493,0.406122,-0.057478,0.419731,0.621276,-0.027162,0.422372,0.534368,-0.044403,0.424001,0.481625,-0.054622,0.423708,0.434523,-0.061327,0.397765,0.656788,-0.037286,0.402342,0.595555,-0.054797,0.406503,0.552156,-0.062577,0.408971,0.510199,-0.067182
B,0.429163,0.805057,0.000000,0.471708,0.751843,-0.014101,0.490162,0.674609,-0.020419,0.490975,0.615926,-0.027069,0.484381,0.563480,-0.033836,0.463511,0.591243,-0.010335,0.465572,0.512985,-0.027635,0.465278,0.464811,-0.041750,0.463503,0.420685,-0.052033,0.440922,0.595164,-0.016299,0.444024,0.507663,-0.031758,0.444464,0.451688,-0.044385,0.442951,0.402873,-0.053469,0.419156,0.615710,-0.025181,0.421546,0.529787,-0.041472,0.423261,0.477731,-0.051083,0.422813,0.430953,-0.057464,0.397770,0.649865,-0.035620,0.402265,0.588729,-0.052186,0.406354,0.545857,-0.059392,0.408531,0.504619,-0.063684
B,0.433285,0.811412,0.000000,0.477517,0.757718,-0.012343,0.495984,0.681607,-0.018914,0.497986,0.623689,-0.026264,0.494555,0.570216,-0.034081,0.470170,0.597402,-0.010655,0.474410,0.518579,-0.028492,0.474964,0.470307,-0.042878,0.473283,0.426011,-0.053442,0.448069,0.601563,-0.018083,0.453677,0.513258,-0.034248,0.454371,0.456960,-0.047551,0.452291,0.407319,-0.057231,0.426391,0.622902,-0.028194,0.430945,0.535930,-0.045181,0.433123,0.483272,-0.055593,0.432606,0.435595,-0.062695,0.405099,0.658382,-0.039594,0.411243,0.596771,-0.056907,0.416034,0.553331,-0.064711,0.418820,0.511287,-0.069544
B,0.432649,0.808887,0.000000,0.476699,0.754832,-0.011909,0.494660,0.679866,-0.018353,0.496110,0.621990,-0.025493,0.493170,0.569022,-0.033110,0.469282,0.596182,-0.011325,0.472050,0.515880,-0.028909,0.471719,0.467032,-0.042894,0.469406,0.422797,-0.053010,0.447006,0.600355,-0.018621,0.451433,0.510901,-0.034318,0.451698,0.454530,-0.046883,0.449467,0.405959,-0.055954,0.425395,0.621457,-0.028446,0.428762,0.534013,-0.044670,0.430307,0.481110,-0.054187,0.429452,0.434486,-0.060638,0.404182,0.656644,-0.039537,0.409493,0.594057,-0.055946,0.414195,0.550601,-0.062843,0.417153,0.509257,-0.066955
B,0.436869,0.816302,0.000000,0.480993,0.762142,-0.012053,0.499474,0.685462,-0.018028,0.501495,0.627870,-0.024888,0.498801,0.574402,-0.032184,0.473444,0.600696,-0.008630,0.476839,0.522720,-0.026077,0.476933,0.474684,-0.040443,0.474779,0.430366,-0.051027,0.451557,0.604444,-0.016007,0.456837,0.516392,-0.031873,0.457578,0.460490,-0.045203,0.455551,0.410866,-0.054853,0.429984,0.625318,-0.026171,0.434174,0.539157,-0.042909,0.436532,0.487022,-0.053088,0.436163,0.439635,-0.059966,0.408772,0.660236,-0.037659,0.415203,0.598533,-0.054297,0.420401,0.555942,-0.061487,0.423513,0.514627,-0.065936
B,0.422277,0.850279,0.000000,0.468074,0.800655,-0.016660,0.489167,0.726329,-0.023845,0.490063,0.666819,-0.030781,0.487804,0.612709,-0.037733,0.463543,0.640944,-0.011551,0.468097,0.562155,-0.029188,0.469062,0.513982,-0.043433,0.468252,0.469689,-0.053616,0.440324,0.643536,-0.016080,0.446984,0.555950,-0.031583,0.449140,0.500056,-0.044097,0.448771,0.450917,-0.052954,0.417642,0.662399,-0.023795,0.422784,0.578444,-0.039925,0.426194,0.526984,-0.049019,0.427202,0.480817,-0.054857,0.394869,0.694850,-0.033292,0.401300,0.634771,-0.049017,0.406859,0.593829,-0.055127,0.409955,0.554526,-0.058541
B,0.418962,0.855845,0.000000,0.463172,0.807426,-0.016868,0.483410,0.732419,-0.023922,0.483555,0.673898,-0.030626,0.478980,0.620810,-0.037486,0.458347,0.647435,-0.012877,0.464019,0.569558,-0.030660,0.465558,0.521871,-0.044974,0.465115,0.478277,-0.055334,0.434521,0.650886,-0.017385,0.441142,0.564197,-0.033281,0.443342,0.509422,-0.046315,0.443408,0.461577,-0.055634,0.411429,0.670881,-0.024977,0.416656,0.586642,-0.041832,0.419983,0.535535,-0.052117,0.421203,0.489457,-0.058926,0.388132,0.704651,-0.034249,0.394735,0.645160,-0.051304,0.400533,0.603893,-0.058929,0.404506,0.563391,-0.063494
B,0.417701,0.857566,0.000000,0.461643,0.810183,-0.019169,0.483057,0.738783,-0.026930,0.481274,0.682598,-0.033890,0.475103,0.632898,-0.040866,0.460226,0.647352,-0.013638,0.465566,0.570274,-0.031440,0.466958,0.523149,-0.046334,0.466714,0.479578,-0.057079,0.434678,0.650155,-0.017287,0.441706,0.565498,-0.032814,0.444075,0.511436,-0.046081,0.444917,0.463597,-0.055545,0.410353,0.670092,-0.024280,0.416407,0.586499,-0.040851,0.420169,0.535860,-0.051050,0.422563,0.490186,-0.057590,0.385202,0.705029,-0.033256,0.390907,0.644818,-0.050163,0.396603,0.603674,-0.057258,0.401061,0.563195,-0.061165
B,0.397120,0.857263,0.000000,0.445224,0.810584,-0.027509,0.473117,0.740715,-0.036730,0.468087,0.679105,-0.043739,0.458629,0.627530,-0.050281,0.450419,0.649014,-0.013807,0.458261,0.572785,-0.031360,0.458439,0.523582,-0.047470,0.457081,0.477756,-0.059426,0.419957,0.645740,-0.012996,0.429209,0.560429,-0.028188,0.431785,0.503079,-0.043431,0.434181,0.451617,-0.054616,0.391615,0.659892,-0.016517,0.399501,0.577689,-0.032827,0.405355,0.525122,-0.045256,0.411190,0.477915,-0.053490,0.361815,0.688897,-0.022895,0.366616,0.628649,-0.038794,0.373308,0.587895,-0.046651,0.380290,0.547812,-0.051503
B,0.383057,0.827673,0.000000,0.425160,0.789689,-0.034099,0.450247,0.732732,-0.049768,0.438028,0.675670,-0.062017,0.418014,0.624247,-0.074066,0.438217,0.630694,-0.028751,0.442660,0.552593,-0.050172,0.440630,0.502385,-0.068541,0.438577,0.454953,-0.082147,0.405362,0.624145,-0.026961,0.411334,0.536273,-0.045043,0.412862,0.478669,-0.063106,0.415812,0.425023,-0.077035,0.374447,0.636579,-0.029242,0.379810,0.555128,-0.047399,0.385347,0.502222,-0.063191,0.391986,0.454247,-0.074512,0.342486,0.663533,-0.034750,0.344644,0.601649,-0.052283,0.350855,0.560581,-0.062680,0.359100,0.520284,-0.069938
B,0.380920,0.836247,0.000000,0.422450,0.802316,-0.034002,0.448434,0.746284,-0.049262,0.434258,0.689830,-0.060969,0.409795,0.641910,-0.072667,0.442293,0.644937,-0.029602,0.451234,0.568092,-0.050828,0.451657,0.517815,-0.068934,0.451629,0.469805,-0.082508,0.410065,0.634169,-0.027689,0.420065,0.546799,-0.045832,0.424130,0.490056,-0.063823,0.429580,0.436493,-0.077763,0.378900,0.643008,-0.029689,0.386340,0.563074,-0.047826,0.394311,0.510871,-0.063713,0.403215,0.463095,-0.075232,0.345551,0.666345,-0.034875,0.349752,0.605267,-0.051709,0.357309,0.565232,-0.061728,0.367254,0.525262,-0.069055
B,0.382068,0.842126,0.000000,0.423634,0.804055,-0.033886,0.447609,0.745062,-0.048201,0.429984,0.686546,-0.059074,0.404081,0.639521,-0.069796,0.441767,0.647380,-0.025467,0.449872,0.570288,-0.045251,0.449951,0.520448,-0.063111,0.449536,0.472506,-0.076815,0.408872,0.637012,-0.023289,0.418166,0.549854,-0.039938,0.421209,0.493700,-0.057789,0.425598,0.440795,-0.071811,0.377613,0.646467,-0.025248,0.385235,0.566175,-0.042364,0.392155,0.514621,-0.057999,0.399506,0.468060,-0.069346,0.344294,0.670931,-0.030478,0.347923,0.608422,-0.046572,0.354966,0.568220,-0.056101,0.364160,0.528997,-0.063034
B,0.383859,0.848972,0.000000,0.425353,0.810192,-0.034019,0.449975,0.751072,-0.048504,0.434102,0.693046,-0.059577,0.408334,0.646569,-0.070510,0.443204,0.652273,-0.025776,0.452113,0.574836,-0.046064,0.452524,0.524595,-0.064367,0.452486,0.476101,-0.078426,0.410370,0.641312,-0.023764,0.420529,0.553696,-0.040957,0.424240,0.497568,-0.059319,0.429549,0.444315,-0.073770,0.379069,0.650472,-0.025941,0.387242,0.569666,-0.043435,0.395028,0.517752,-0.059528,0.403531,0.470775,-0.071324,0.345628,0.674901,-0.031437,0.350352,0.612890,-0.047717,0.357733,0.572385,-0.057594,0.367353,0.532434,-0.064943
B,0.380026,0.845635,0.000000,0.419831,0.816756,-0.036649,0.444436,0.767013,-0.054123,0.434580,0.718386,-0.067952,0.412678,0.670385,-0.081604,0.441573,0.650878,-0.032690,0.450773,0.572993,-0.055138,0.452046,0.521542,-0.074636,0.451943,0.472178,-0.089240,0.409684,0.639557,-0.030317,0.420275,0.551905,-0.049349,0.424324,0.494694,-0.068964,0.429252,0.439532,-0.084295,0.378220,0.648762,-0.031987,0.387163,0.568733,-0.050087,0.394325,0.515645,-0.066892,0.402080,0.466206,-0.079287,0.345032,0.673029,-0.037177,0.350530,0.611355,-0.053775,0.357328,0.570303,-0.064151,0.366320,0.529164,-0.071848
B,0.383149,0.836713,0.000000,0.423332,0.800845,-0.034799,0.446167,0.744107,-0.049996,0.430831,0.686188,-0.061682,0.409645,0.636323,-0.072962,0.445417,0.642557,-0.027168,0.454688,0.564407,-0.047576,0.455687,0.513418,-0.065617,0.455830,0.465121,-0.079409,0.413242,0.631024,-0.024758,0.424163,0.543484,-0.041998,0.428030,0.488110,-0.060058,0.433201,0.434999,-0.074270,0.381845,0.639514,-0.026527,0.390888,0.559705,-0.043787,0.398629,0.509129,-0.059498,0.406654,0.463011,-0.071004,0.348385,0.663011,-0.031693,0.354081,0.600517,-0.047854,0.361845,0.560337,-0.057705,0.371390,0.520680,-0.064923
